S05c_025,S05c_026,S05c_027,S05c_028,S05c_029,S05c_030,S05c_031,S05c_032,S05c_033,S05c_034,S05c_035,S05c_036,S05c_037,S05c_038,S05c_039,S05c_040,S05c_041,S05c_042,S05c_043,S05c_044,S05c_045,S05c_046,S05c_047,S05c_048,S05c_049,S05c_050,S05c_051,S05c_052,S05c_053,S05c_054,S05c_055,S05c_056,S05c_057,longitude,latitude
2008,8908,西白井,0,715,71,0,112,89,0,34,1025,3968,0,0,0,0,6014,0,461,120,0,51,89,0,34,1154,4351,0,0,0,0,6260,140.0309,35.78442
2008,8903,北国分,38,144,0,0,66,0,0,37,561,2135,0,0,0,0,2981,38,85,0,0,66,0,0,37,514,2116,0,0,0,0,2856,139.91513,35.76302
2008,8901,新柴又,158,0,0,0,0,0,0,0,0,1912,0,0,0,0,2070,189,0,0,0,0,0,0,0,46,1947,0,0,0,0,2182,139.88053,35.75173
2008,8902,矢切,490,0,0,0,0,0,0,0,708,2716,0,0,0,0,3914,451,40,0,0,0,0,0,0,745,2350,0,0,0,0,3586,139.90138,35.75775
2008,7521,北参道,0,0,0,0,0,0,0,0,0,3521,0,0,114,36,3671,37,0,0,0,0,0,0,0,0,4098,0,0,0,0,4135,139.70473,35.67947
2008,7520,西早稲田,34,0,0,0,0,0,0,0,136,8453,0,0,0,0,8623,34,0,0,0,32,0,0,0,136,8713,0,0,0,0,8915,139.70933,35.70892
2008,7519,雑司が谷,173,0,0,0,0,0,0,0,44,4760,0,0,0,0,4977,98,0,0,0,0,0,0,0,44,4923,0,0,0,0,5065,139.71558,35.72139
2008,8028,日吉本町,0,31,0,0,0,0,0,0,226,4443,0,0,0,23,4723,0,31,0,0,0,0,0,0,215,4342,0,0,0,0,4588,139.63989,35.55408
2008,8026,東山田,58,45,0,0,0,0,42,26,295,1869,0,0,0,0,2335,34,0,0,0,0,0,42,26,295,1977,0,0,0,0,2374,139.60565,35.55425
2008,8023,川和町,286,0,0,0,0,0,0,34,59,2663,0,0,0,0,3042,238,0,0,0,22,0,0,34,59,2400,0,0,0,0,2753,139.54869,35.52817
2008,9711,見沼代親水公園,63,53,31,0,0,0,0,59,871,2495,0,0,0,0,3572,80,57,0,0,0,0,0,59,825,2488,0,0,0,31,3540,139.77068,35.81442
2008,9710,舎人,0,110,0,0,0,0,0,0,408,1877,0,0,0,0,2395,0,114,0,0,0,43,0,0,408,2035,0,0,0,0,2600,139.77014,35.8055
2008,9709,舎人公園,193,0,0,0,0,0,0,0,444,1386,0,0,0,0,2023,67,0,0,0,0,0,0,0,390,1395,0,0,0,0,1852,139.77012,35.79621
2008,9707,西新井大師西,167,0,0,0,0,0,0,0,415,2686,0,0,0,53,3321,224,0,0,0,0,0,0,0,500,2549,0,0,0,0,3273,139.77014,35.78083
2008,9706,江北,63,0,0,0,0,0,0,65,229,2278,0,0,0,0,2635,63,0,0,0,0,0,0,65,229,2365,0,0,0,0,2722,139.77037,35.77338
2008,9703,足立小台,0,0,0,0,0,0,0,0,126,628,0,0,0,0,754,0,0,0,0,0,0,0,0,126,584,0,0,0,0,710,139.77017,35.75438
2008,9708,谷在家,67,0,0,0,0,0,0,0,483,2177,0,0,0,0,2727,67,0,0,0,0,0,0,0,483,1930,0,0,0,0,2480,139.7701,35.78843
2008,9704,扇大橋,53,54,0,0,0,0,0,0,715,2820,0,0,0,0,3642,0,0,0,0,0,0,0,0,715,2538,0,0,0,0,3253,139.77086,35.76375
2008,9701,赤土小学校前,0,0,0,0,0,0,0,0,0,794,0,0,0,0,794,0,0,0,0,0,0,0,0,56,833,0,0,0,0,889,139.7691,35.74275
2008,6612,城見ヶ丘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.25204,35.29169
2008,1419,越谷レイクタウン,126,202,0,0,0,0,0,101,746,10200,0,0,0,0,11375,0,43,0,0,31,0,0,101,629,10527,0,0,0,0,11331,139.82125,35.87607
2008,8710,有明,0,0,0,0,55,0,0,0,0,2152,0,0,0,0,2207,0,0,0,0,100,0,0,0,0,2290,0,0,0,0,2390,139.79313,35.63482
2008,8708,青海,0,0,0,0,0,0,0,0,0,794,0,0,0,0,794,0,0,0,0,90,0,0,0,0,787,0,0,0,0,877,139.78072,35.62447
2008,3030,上大岡,15464,693,83,45,44,195,80,983,1408,45954,0,0,0,80,65029,16327,356,38,0,44,579,143,949,1247,46964,0,0,0,76,66723,139.59601,35.40987
2008,3029,弘明寺,4549,104,40,0,0,44,88,722,584,19910,0,0,0,0,26041,4527,159,120,0,0,284,88,722,554,18693,0,0,0,0,25147,139.60227,35.42359
2008,3908,湘南台,10049,2199,244,40,1067,251,130,1143,3450,22310,0,0,0,0,40883,10458,1317,267,0,1003,493,130,1066,3101,22811,0,0,0,0,40646,139.4652,35.39602
2008,8020,中田,0,145,0,0,0,0,0,53,807,7967,0,0,0,0,8972,0,75,0,0,0,0,0,28,752,8330,0,0,0,0,9185,139.51178,35.41088
2008,8009,三ッ沢上町,364,0,0,0,0,0,0,0,69,7235,0,0,0,39,7707,215,0,30,0,0,0,0,0,69,6941,0,0,0,40,7295,139.60606,35.47643
2008,8010,三ッ沢下町,27,0,0,0,0,0,0,53,122,5347,0,0,0,28,5577,41,0,0,0,0,0,0,53,36,5069,0,0,0,0,5199,139.61613,35.47651
2008,3514,あざみ野,13556,3319,38,0,344,64,125,561,1636,22115,0,0,0,208,41966,13317,1683,58,0,235,589,125,595,1425,22477,0,0,0,67,40571,139.55354,35.56805
2008,8001,中川,147,93,36,0,0,0,0,38,32,9347,0,0,0,0,9693,147,75,0,0,30,36,0,38,0,9467,0,0,0,0,9793,139.56912,35.56343
2008,6707,守谷,1911,3884,560,73,1067,306,0,932,2553,4199,0,0,0,83,15568,2118,3418,389,73,1062,559,0,932,2204,5005,0,0,0,83,15843,139.99229,35.95041
2008,3709,下高井戸,155,0,0,0,0,0,0,0,423,14486,0,0,0,0,15064,240,0,0,0,0,48,0,0,322,14385,0,0,0,0,14995,139.64098,35.66622
2008,4105,明大前,68,33,0,0,0,0,0,0,1406,26507,0,0,0,74,28088,29,57,0,0,0,0,48,0,1081,26507,0,0,0,0,27722,139.65112,35.66852
2008,4116,調布,8129,598,57,0,621,92,55,90,6686,38321,0,0,43,0,54692,8080,320,0,0,467,408,55,157,6328,40176,0,0,0,0,55991,139.54356,35.65211
2008,4126,高幡不動,5128,814,48,166,83,42,61,294,1919,13853,0,0,0,0,22408,5466,457,47,0,66,524,61,308,1733,13991,0,0,0,0,22653,139.41397,35.66188
2008,4130,北野,2424,696,36,0,75,79,82,236,682,7210,0,0,0,0,11520,2641,621,79,29,26,55,82,236,559,7149,0,0,0,29,11506,139.35308,35.64495
2008,4129,長沼,40,41,0,0,35,0,0,0,85,3213,0,0,0,0,3414,66,41,0,0,0,0,0,0,212,2998,0,0,0,0,3317,139.36507,35.6428
2008,4121,東府中,323,231,0,0,0,0,0,0,951,9785,0,0,0,0,11290,285,116,0,0,0,32,0,0,887,9407,0,0,0,0,10727,139.49602,35.66854
2008,4122,府中,6043,179,0,0,99,91,0,40,4306,29155,0,0,0,102,40015,6428,96,0,0,28,348,0,40,3958,29919,0,0,0,32,40849,139.48079,35.67204
2008,4162,山田,123,28,0,0,0,0,0,101,351,2598,0,0,0,0,3201,70,0,0,0,0,0,0,101,351,2814,0,0,0,0,3336,139.32036,35.64438
2008,4151,多摩動物公園,0,0,0,0,0,0,51,0,48,4780,0,0,0,0,4879,0,0,0,0,41,0,51,0,48,4462,0,0,0,0,4602,139.4046,35.64901
2008,5410,京成高砂,218,88,0,0,0,0,0,0,3242,12477,0,0,0,0,16025,141,103,46,0,0,126,0,0,2490,12698,0,0,0,0,15604,139.86746,35.75091
2008,8503,学園前,0,31,0,0,0,0,0,0,179,1690,0,0,0,0,1900,0,101,0,0,0,0,0,0,136,1738,0,0,0,0,1975,140.15828,35.55982
2008,5426,京成津田沼,844,237,27,0,671,55,0,72,1314,10189,0,0,0,0,13409,745,87,27,0,651,55,0,42,1171,9842,0,0,0,0,12620,140.02558,35.68349
2008,5509,千葉中央,0,27,0,0,0,0,0,0,123,5950,0,0,0,0,6100,47,47,0,0,0,0,0,0,123,6795,0,0,0,0,7012,140.11739,35.60821
2008,5440,京成成田,1333,1730,387,0,172,24,0,0,813,6472,0,0,0,0,10931,1801,1106,387,0,179,24,0,0,767,7043,0,0,0,0,11307,140.31612,35.77671
2008,5441,東成田,45,0,0,0,117,0,0,0,61,926,0,0,0,0,1149,84,140,0,0,117,0,0,0,0,1142,0,0,0,0,1483,140.38774,35.76902
2008,5433,ユーカリが丘,58,817,0,0,275,35,0,0,998,5804,0,0,0,0,7987,23,662,0,0,310,0,0,55,882,6500,0,0,0,0,8432,140.15698,35.72197
2008,5409,青砥,317,239,63,126,0,63,0,0,1713,19425,0,0,0,0,21946,406,231,0,0,0,224,0,0,1308,19793,0,0,0,0,21962,139.85585,35.74532
2008,5404,町屋,3627,45,0,46,37,46,0,0,2725,24573,0,0,0,0,31099,3197,58,0,0,37,0,0,0,2740,24184,0,0,0,0,30216,139.78108,35.74197
2008,9007,天空橋,27,33,0,0,139,0,0,0,100,3769,0,0,0,0,4068,27,33,38,0,218,0,0,0,100,3215,0,0,0,0,3631,139.75389,35.54863
2008,3036,金沢八景,2791,140,0,0,34,62,0,209,1113,17832,0,0,0,0,22181,2727,229,0,0,34,181,0,209,1077,17570,0,0,0,0,22027,139.62014,35.33047
2008,3014,京急川崎,4003,269,0,0,440,0,0,0,700,18650,0,0,35,0,24097,3790,46,0,0,561,58,35,0,664,18330,0,0,35,0,23519,139.70132,35.53338
2008,3044,堀ノ内,490,122,124,0,0,0,0,62,231,5380,0,0,0,0,6409,258,122,0,0,0,168,0,62,231,5499,0,0,0,0,6340,139.68635,35.26351
2008,3011,京急蒲田,0,0,0,0,59,0,0,0,2132,12511,0,0,0,0,14702,52,0,0,0,59,107,0,0,1810,12629,0,0,0,0,14657,139.72346,35.56054
2008,3032,杉田,314,54,0,0,136,0,46,73,404,9925,0,0,0,0,10952,368,81,0,0,207,58,46,73,368,9736,0,0,0,0,10937,139.61541,35.38427
2008,3010,梅屋敷,45,0,0,0,0,0,0,0,166,5973,0,0,0,0,6184,0,0,0,0,0,0,0,0,256,6523,0,0,0,0,6779,139.7284,35.56707
2008,5811,長谷,0,0,0,0,0,0,0,0,0,2224,0,0,0,0,2224,0,0,0,0,0,0,0,0,0,2171,0,0,0,0,2171,139.53654,35.3114
2008,9408,丸山,0,0,0,0,0,0,0,0,34,2367,0,0,0,0,2401,0,0,0,0,0,0,0,0,64,2265,0,0,0,0,2329,139.62455,35.97991
2008,9305,井野,0,39,33,0,0,0,0,0,116,590,0,0,0,0,778,0,0,0,0,0,0,0,0,116,695,0,0,0,0,811,140.14844,35.73318
2008,6903,長者ヶ浜潮騒ﾊﾏﾅｽ公園前,0,0,0,0,0,0,0,0,0,116,0,0,0,0,116,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59,140.61901,36.03095
2008,9611,万博記念公園,0,496,0,0,134,106,0,0,163,379,0,0,0,0,1278,0,578,0,0,85,102,0,0,163,379,0,0,0,0,1307,140.05942,36.05781
2008,3904,大和,1830,996,132,90,624,36,144,99,3792,26943,0,0,0,0,34686,1969,562,47,0,456,238,45,100,3369,28640,0,0,0,39,35465,139.46193,35.46895
2008,3806,下北沢,516,42,0,0,47,0,0,0,857,25561,0,0,0,0,27023,297,42,50,0,47,74,0,0,703,26825,0,0,0,48,28086,139.66667,35.66095
2008,3804,代々木上原,107,48,0,0,40,83,68,0,610,20194,0,0,0,0,21150,48,38,0,0,54,64,68,0,560,19047,0,0,0,0,19879,139.67877,35.66849
2008,3818,生田,2124,569,42,0,167,22,95,356,622,19692,0,0,0,0,23689,2205,104,0,0,124,344,95,323,590,19937,0,0,0,0,23722,139.54065,35.61482
2008,3825,相模大野,8050,1611,60,0,844,90,127,400,9564,35891,0,0,0,0,56637,8135,911,27,45,772,623,44,263,8770,37091,0,0,0,0,56681,139.43879,35.53329
2008,3841,足柄,0,0,0,0,0,0,0,0,315,1124,0,0,0,0,1439,0,0,0,0,25,0,0,0,107,1311,0,0,0,79,1522,139.15447,35.27212
2008,3821,新百合ヶ丘,11239,2826,26,42,320,141,220,984,1189,36513,0,0,0,49,53549,11275,1434,60,0,290,623,254,833,1014,37287,0,0,0,0,53070,139.50667,35.60306
2008,4003,黒川,110,30,34,0,197,0,40,0,68,4227,0,0,0,0,4706,110,0,34,0,258,0,40,0,40,4064,0,0,0,0,4546,139.47118,35.61275
2008,6505,光風台,25,97,98,0,0,0,0,0,194,354,0,0,0,0,768,0,68,98,0,29,0,0,0,166,360,0,0,0,0,721,140.11407,35.43919
2008,6517,上総中野,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,140.19998,35.24986
2008,9101,富士見町,0,0,0,0,0,0,0,0,29,1731,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,2010,139.52957,35.34562
2008,5616,元山,0,84,36,0,0,0,0,0,1640,5363,0,0,0,0,7123,84,87,36,0,0,0,0,0,1476,5105,0,0,0,0,6788,139.97525,35.79065
2008,5605,北習志野,1316,587,136,0,231,30,0,99,4355,13465,0,0,0,65,20284,1121,308,136,0,179,153,0,99,4083,13524,0,0,0,0,19603,140.0418,35.72164
2008,4705,西武遊園地,0,124,0,0,0,0,0,0,56,1301,0,0,0,0,1481,0,124,0,0,0,0,0,0,56,1180,0,0,0,0,1360,139.44288,35.76511
2008,4462,西武球場前,0,118,0,0,0,0,0,0,594,4277,0,0,0,0,4989,0,0,0,0,0,0,0,0,594,4414,0,0,0,0,5008,139.42053,35.77109
2008,4518,小平,991,334,0,0,53,198,0,59,3664,12184,0,0,0,0,17483,1071,289,0,0,53,137,26,59,3373,12667,0,0,0,0,17675,139.48944,35.73648
2008,4520,東村山,912,587,0,0,393,20,0,35,4304,14935,0,0,0,0,21186,896,244,0,0,151,35,0,35,3981,15304,0,0,0,0,20646,139.46581,35.75903
2008,4451,小竹向原,42,78,0,0,0,37,0,0,2811,21270,0,0,0,0,24238,0,0,0,0,0,37,0,0,2656,20893,0,0,0,0,23586,139.6785,35.74388
2008,4601,萩山,40,0,37,0,0,27,0,0,473,5018,0,0,0,0,5595,0,35,37,0,0,24,0,0,503,4577,0,0,0,0,5176,139.47745,35.74031
2008,4804,競艇場前,0,0,0,0,0,0,0,0,393,1000,0,0,0,0,1393,0,0,27,0,0,0,0,0,393,978,0,0,0,0,1398,139.49904,35.65607
2008,4404,桜台,50,0,0,0,0,0,0,0,140,9616,0,0,0,0,9806,0,0,0,0,0,50,0,0,140,9518,0,0,49,0,9757,139.66336,35.73884
2008,4417,西所沢,143,378,0,0,0,0,91,55,2226,12227,0,0,0,0,15120,143,332,0,0,110,26,91,55,1957,12023,0,0,0,0,14737,139.45673,35.78839
2008,4429,吾野,0,538,65,0,0,0,0,0,93,518,0,0,0,25,1239,0,427,65,0,23,0,0,0,93,672,0,0,0,0,1280,139.22645,35.90831
2008,4416,所沢,2127,509,0,0,494,0,0,117,4721,34719,0,0,0,38,42725,2340,238,0,0,472,137,0,117,4656,36270,0,0,0,0,44230,139.47358,35.78742
2008,4602,小川,0,386,0,0,0,32,34,0,2621,12130,0,0,0,0,15203,0,352,0,0,0,36,34,0,2357,12277,0,0,0,0,15056,139.4634,35.73699
2008,8811,玉川上水,247,108,39,0,0,0,0,0,1529,3937,0,0,0,0,5860,259,72,39,0,75,0,0,0,1621,3827,0,0,0,0,5893,139.41945,35.73167
2008,9213,栄町,0,0,0,0,0,0,0,0,0,663,0,0,0,0,663,0,0,0,0,0,0,0,0,0,870,0,0,0,0,870,140.11859,35.61323
2008,9201,市役所前,0,0,0,0,0,0,0,0,61,3189,0,0,0,0,3250,0,0,0,0,0,0,0,0,61,3516,0,0,0,0,3577,140.10718,35.6067
2008,9215,県庁前,37,0,0,0,0,0,0,0,0,1281,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,1525,0,0,0,0,1525,140.12225,35.60357
2008,9209,桜木,32,0,0,0,0,0,0,0,192,1282,0,0,0,0,1506,32,0,0,0,0,0,0,0,192,1262,0,0,0,0,1486,140.16135,35.63124
2008,9205,穴川,94,35,0,0,0,0,0,0,116,1266,0,0,0,0,1511,94,0,0,0,0,0,0,0,116,1248,0,0,0,0,1458,140.11162,35.63928
2008,5704,星川,352,199,0,0,0,29,45,208,142,14186,0,0,0,0,15161,621,27,0,0,0,39,45,208,96,13450,0,0,0,0,14486,139.59467,35.45881
2008,5709,二俣川,7852,1517,111,0,239,101,86,900,1179,28883,0,0,0,30,40898,7850,701,0,0,359,537,86,780,1153,28637,0,0,0,35,40138,139.53156,35.46278
2008,6304,平和台,0,0,0,0,0,0,0,0,24,975,0,0,0,0,999,0,0,0,0,0,0,0,0,24,756,0,0,0,0,780,139.90119,35.85079
2008,8807,高松,0,44,0,0,0,0,0,0,44,2566,0,0,0,0,2654,0,0,0,0,0,0,0,0,44,2826,0,0,0,0,2870,139.41347,35.71025
2008,8824,中央・明星大学,0,0,0,0,47,0,0,0,62,15374,0,0,0,0,15483,0,0,0,0,47,0,0,0,62,15681,0,0,0,0,15790,139.40908,35.64173
2008,6202,新郷,0,0,0,0,0,0,0,0,0,223,0,0,0,0,223,0,0,0,0,0,0,0,0,0,164,0,0,0,0,164,139.51094,36.17144
2008,6102,石原,0,0,0,0,0,0,0,0,28,670,0,0,0,0,698,0,0,0,0,0,0,0,0,28,670,0,0,0,0,698,139.36833,36.14782
2008,6106,永田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,139.25907,36.1352
2008,6108,桜沢,0,0,107,88,0,0,0,0,0,584,0,0,0,0,779,0,0,107,88,0,0,0,0,0,600,0,0,0,0,795,139.20866,36.12872
2008,0001,東京,6381,615,0,0,478,4431,68,62,623,248928,33,0,103,210,261932,7920,533,0,0,440,3025,0,62,591,241663,129,0,28,108,254499,139.76807,35.68296
2008,0305,品川,11981,506,0,0,6492,1777,0,0,1745,171508,42,0,170,184,194405,13587,469,36,0,6323,1287,0,0,1792,171664,0,0,249,38,195445,139.7406,35.63128
2008,0002,新横浜,3308,783,120,0,425,319,183,187,949,54175,0,0,0,103,60552,3571,366,0,0,444,821,183,154,1082,54959,0,0,128,232,61940,139.61585,35.50592
2008,0003,小田原,3038,1898,187,107,479,703,107,190,1972,23553,0,0,0,0,32234,3329,1504,186,48,475,977,107,190,2190,23610,0,0,0,0,32616,139.15371,35.25501
2008,9002,天王洲アイル,315,0,0,0,0,87,0,0,93,26386,0,42,0,0,26923,194,0,0,0,0,0,0,0,123,26885,0,42,0,0,27244,139.75065,35.62328
2008,9009,羽田空港第１ビル,80,34,0,0,30,31,0,0,0,2383,2041,0,0,0,4599,64,0,0,0,30,0,0,0,0,2758,2770,0,0,0,5622,139.78417,35.54977
2008,9010,羽田空港第２ビル,64,0,0,0,37,0,0,0,0,1347,205,0,0,0,1653,0,0,0,0,158,0,0,0,0,1847,1192,0,0,0,3197,139.78778,35.55143
2008,3531,こどもの国,179,245,76,0,0,0,0,37,201,4326,0,0,0,0,5064,62,206,0,0,0,0,0,37,177,4495,0,0,0,0,4977,139.48677,35.55761
2008,3702,若林,157,34,0,0,0,0,0,0,61,2669,0,0,0,0,2921,115,0,0,0,0,0,0,0,61,2548,0,0,0,0,2724,139.6603,35.646
2008,3707,山下,223,0,0,0,0,0,0,0,166,1526,0,0,0,0,1915,182,0,0,0,0,0,0,0,107,1365,0,0,0,0,1654,139.64647,35.65385
2008,3708,松原,0,0,0,0,0,0,0,0,0,2192,0,0,0,0,2192,0,0,0,0,0,0,0,0,0,2379,0,0,0,0,2379,139.6419,35.65984
2008,3405,旗の台,64,0,0,0,0,0,0,0,301,16910,0,0,0,25,17300,64,0,0,0,0,0,0,0,258,16745,0,0,0,0,17067,139.70266,35.60485
2008,3407,緑が丘,89,0,0,0,49,0,0,0,184,4888,0,0,0,46,5256,41,0,0,0,0,0,0,0,236,4719,0,0,0,0,4996,139.67955,35.60637
2008,3206,自由が丘,3587,245,0,0,93,147,0,100,987,41164,0,0,0,66,46389,3349,117,0,0,48,585,0,100,870,42592,0,0,0,0,47661,139.66974,35.60767
2008,3403,中延,310,69,0,0,0,0,0,0,477,12574,0,0,0,0,13430,155,0,0,0,0,55,0,145,427,12844,0,0,0,0,13626,139.7122,35.60548
2008,3604,長原,40,24,0,0,0,0,0,0,393,7311,0,0,0,0,7768,40,0,0,0,0,0,0,0,350,7714,0,0,0,0,8104,139.69763,35.60205
2008,3502,三軒茶屋,1473,71,0,0,0,124,0,106,1583,47751,0,0,57,51,51216,1221,57,0,0,0,0,0,82,1619,47462,0,0,0,0,50441,139.6704,35.64267
2008,3412,二子玉川,4475,410,0,43,115,31,0,0,2477,26510,0,0,0,0,34061,4417,249,0,0,161,657,0,0,2399,25918,0,0,0,41,33842,139.6255,35.61036
2008,3507,高津,1001,108,0,0,0,0,35,42,969,12894,0,0,0,0,15049,1271,113,0,0,0,70,35,42,969,12461,0,0,0,0,14961,139.61681,35.60303
2008,3524,中央林間,210,1465,80,0,137,318,87,370,3604,21585,0,0,0,139,27995,183,900,80,0,96,454,87,370,3365,21105,0,0,0,139,26779,139.44429,35.50774
2008,3517,藤が丘,624,618,75,0,0,0,0,103,361,16910,0,0,0,0,18691,724,533,43,0,0,193,0,103,337,17141,0,0,0,24,19098,139.52805,35.54347
2008,3515,江田,2181,650,0,0,480,0,37,271,962,12437,0,0,0,0,17018,2215,419,0,0,551,43,37,233,952,13157,0,0,0,0,17607,139.55163,35.55889
2008,3202,中目黒,1889,174,0,0,0,357,0,0,1295,36036,0,0,81,63,39895,1387,0,0,0,44,506,0,0,1239,35689,0,0,0,0,38865,139.69815,35.64352
2008,3213,大倉山,1200,291,34,0,0,0,42,115,1585,19689,0,0,0,32,22988,1226,116,34,0,0,259,42,115,1516,19543,0,0,0,27,22878,139.62983,35.52295
2008,3211,日吉,12368,1028,0,0,1267,248,74,746,3236,47326,0,0,59,0,66352,11265,661,46,0,1264,164,74,926,3152,47690,0,0,93,0,65335,139.64737,35.55516
2008,3208,多摩川,1000,112,0,0,56,44,0,0,946,7498,0,0,0,82,9738,680,0,0,0,0,0,0,0,959,6729,0,0,0,0,8368,139.6685,35.59037
2008,3207,田園調布,1005,466,44,0,254,93,0,76,503,13463,0,0,0,35,15939,1999,275,0,0,209,317,0,76,503,13912,0,0,0,0,17291,139.66726,35.59795
2008,3305,大岡山,116,192,110,0,27,114,0,0,1191,22963,0,0,0,62,24775,116,64,60,0,80,0,0,0,1059,23383,0,0,0,0,24762,139.68404,35.60699
2008,7212,入谷,45,0,40,0,0,0,0,0,360,12191,0,0,0,0,12636,0,0,0,0,0,0,0,0,155,13306,0,0,0,0,13461,139.78504,35.72131
2008,7208,茅場町,145,26,0,0,0,53,0,30,289,70845,0,0,0,0,71388,121,0,0,0,36,94,0,30,183,72639,0,0,0,0,73103,139.78005,35.67976
2008,7011,末広町,0,56,0,0,0,0,0,0,0,10231,0,0,0,0,10287,0,0,0,0,0,0,0,0,0,11404,0,0,0,0,11404,139.77181,35.70319
2008,7013,稲荷町,0,0,0,0,0,206,0,0,60,6814,0,0,0,0,7080,0,0,0,0,0,0,0,0,60,6655,0,0,0,0,6715,139.78291,35.71126
2008,7014,田原町,52,0,0,0,52,150,0,0,361,9049,0,0,0,0,9664,148,30,0,0,52,31,0,0,361,9139,0,0,0,0,9761,139.79081,35.70981
2008,7007,銀座,717,0,91,0,0,106,0,0,188,87340,0,0,0,0,88442,881,0,0,0,0,258,0,0,313,89484,0,0,0,0,90936,139.76583,35.67195
2008,7008,京橋,22,0,0,0,0,0,0,0,0,26822,0,0,0,0,26844,22,0,0,0,0,55,0,0,0,28081,0,0,0,0,28158,139.7698,35.67619
2008,7004,赤坂見附,0,70,0,0,0,29,0,0,119,48937,0,0,0,0,49155,50,0,0,0,0,201,0,0,119,47048,0,0,0,0,47418,139.73773,35.67621
2008,7001,表参道,102,206,0,0,0,260,0,0,48,62312,0,0,73,107,63108,235,44,0,0,0,169,0,0,0,64658,0,0,31,44,65181,139.7118,35.66431
2008,7301,落合,37,0,0,0,0,0,0,0,479,8385,0,0,49,0,8950,37,0,0,0,0,41,0,0,479,8874,0,0,49,0,9480,139.68706,35.7109
2008,7312,浦安,4168,312,77,29,222,99,0,131,7037,19502,0,0,85,0,31662,3901,352,0,29,321,293,0,84,6517,20000,0,0,0,0,31497,139.89427,35.66642
2008,7103,後楽園,80,0,0,0,0,0,0,0,598,31248,0,0,0,0,31926,0,0,0,0,21,35,0,0,536,31226,0,0,0,0,31818,139.7518,35.70928
2008,8110,赤羽岩淵,233,0,0,0,0,0,0,0,493,3878,0,0,0,0,4604,234,0,0,0,0,0,0,0,438,4021,0,0,0,0,4693,139.72346,35.7831
2008,7005,溜池山王,0,0,0,0,31,32,0,0,168,51900,0,0,0,66,52197,23,29,0,0,31,50,0,0,107,53026,0,0,0,66,53332,139.74133,35.67443
2008,7503,平和台,485,244,42,0,0,0,0,0,3870,14767,0,0,0,28,19436,234,278,0,0,0,0,0,0,3381,15145,0,0,0,0,19038,139.65526,35.75697
2008,7514,新富町,0,52,0,0,0,183,0,0,284,21256,0,0,0,0,21775,0,0,0,0,0,216,0,0,304,22183,0,0,0,0,22703,139.77451,35.67016
2008,7516,豊洲,2623,152,0,0,850,97,76,0,1154,53954,0,112,0,37,59055,2333,78,0,0,809,153,76,0,1065,54781,0,0,0,37,59332,139.79672,35.65438
2008,7511,永田町,181,0,0,0,0,41,0,0,0,35505,0,0,0,34,35761,0,0,0,0,0,77,0,0,52,35268,0,0,92,0,35489,139.74068,35.67845
2008,7404,赤坂,42,0,0,0,0,0,0,0,48,38783,0,0,0,0,38873,74,0,0,0,0,24,0,0,48,39351,0,0,0,0,39497,139.73711,35.67267
2008,7108,国会議事堂前,38,0,0,0,0,0,0,0,144,17365,0,0,0,0,17547,33,0,0,0,0,0,0,0,234,19374,0,0,0,0,19641,139.74458,35.67386
2008,7107,霞ヶ関,0,0,0,0,74,38,0,0,0,86682,0,0,0,27,86821,36,79,0,0,0,168,0,0,82,88709,0,0,0,27,89101,139.7526,35.67223
2008,7010,三越前,34,0,0,0,0,0,0,0,139,53829,0,0,82,0,54084,34,0,0,0,0,0,0,0,160,56378,0,0,0,20,56592,139.77145,35.68523
2008,4901,浅草,2205,202,0,0,38,185,0,0,2552,41127,0,0,0,0,46309,1617,0,0,28,38,516,0,73,2504,42087,0,0,79,0,46942,139.79725,35.70949
2008,5451,押上,425,0,0,0,0,75,0,29,2304,18140,0,0,0,73,21046,443,0,0,0,0,0,0,0,2030,17543,0,0,0,0,20016,139.81158,35.70972
2008,7705,三田,462,52,0,0,166,35,0,30,226,40002,0,0,0,75,41048,330,95,0,0,157,204,0,0,140,40157,0,0,0,75,41158,139.75015,35.64815
2008,7009,日本橋,345,0,0,0,0,176,0,0,453,86297,0,0,47,160,87478,531,0,36,0,0,113,0,44,562,89170,58,0,0,162,90676,139.77607,35.68209
2008,7707,宝町,0,0,0,0,0,0,0,0,0,8911,0,0,0,0,8911,0,0,0,0,0,0,0,0,0,8952,0,0,41,0,8993,139.77242,35.67617
2008,3001,泉岳寺,44,0,0,0,55,112,0,0,136,23477,0,0,0,0,23824,80,31,0,0,0,0,0,0,157,23526,0,0,0,0,23794,139.73938,35.63746
2008,7205,東銀座,261,0,0,0,0,113,0,0,199,44743,0,0,0,71,45387,473,0,0,0,0,40,0,0,236,47718,0,0,0,0,48467,139.76645,35.66901
